qpoint_index branchID frequency groupVel_x groupVel_y groupVel_z DOS gruneisen_param
Max bandID: 6
Max qpoint index: 1728
52 2 9.4585415506 30.5503278 30.5503278 80.4924693 0.0000000000 0.3805585733
52 3 13.6876876556 6.9726079 6.9726079 148.1069826 0.0000000000 0.8946784671
52 4 22.8592054298 3.3983909 3.3983909 -2.6369744 0.0000000000 1.2982398002
52 5 22.9132729351 6.3183893 6.3183893 -5.0953041 0.0000000000 1.2924735231
52 6 26.9164797787 -20.0303131 -20.0303131 -64.0962740 0.0000000000 1.0559952661
53 1 9.7730763052 0.0000000 0.0000000 55.1533352 0.0000000000 0.2539605558
53 2 9.7730763719 0.0000000 0.0000000 62.0689876 0.0000000000 0.2764789414
53 3 15.2269802039 0.0000000 0.0000000 148.5850835 0.0000000000 0.8721574906
53 4 22.7878881101 0.0000000 0.0000000 -5.6757394 0.0000000000 1.3327559675
53 5 22.7878881387 0.0000000 0.0000000 -2.7098128 0.0000000000 1.3284495879
53 6 26.4124207068 0.0000000 0.0000000 -70.0688080 0.0000000000 1.0629443329
54 1 10.2596382524 3.8598848 3.8598848 42.5760135 0.0000000000 0.2219033511
54 2 10.7431257209 -39.4499003 -39.4499003 45.9377233 0.0000000000 0.2872143211
54 3 16.4372912114 16.1107948 16.1107948 121.1926030 0.0000000000 0.8573763066
54 4 22.7168340747 0.7979952 0.7979952 -9.2461409 0.0000000000 1.3597319055
54 5 22.8020009989 -4.9237228 -4.9237228 -7.8522826 0.0000000000 1.3452918093
54 6 25.7064881865 3.2651726 3.2651726 -55.0069055 0.0000000000 1.0911872149
55 1 10.4744857376 9.0868945 9.0868945 26.0202919 0.0000000000 0.1738133190
55 2 12.1309906684 -50.0009510 -50.0009510 37.5901954 0.0000000000 0.4347855743
55 3 17.0140281047 27.4418871 27.4418871 77.4532184 0.0000000000 0.8592090459
55 4 22.5595159328 4.3421416 4.3421416 -9.0204756 0.0000000000 1.3432337255
55 5 22.6824648204 5.2721508 5.2721508 -17.6221845 0.0000000000 1.3423563830
55 6 25.2858426762 -4.9167448 -4.9167448 -29.2078360 0.0000000000 1.1517507707
56 1 10.4259916053 14.5782830 14.5782830 11.3186273 0.0000000000 0.1384591217
56 2 13.3479666382 -32.1486052 -32.1486052 30.7338297 0.0000000000 0.5530656800
56 3 16.8355981974 38.9715039 38.9715039 19.8278680 0.0000000000 0.8800202339
56 4 22.4035431410 -0.9235149 -0.9235149 -14.5715651 0.0000000000 1.2805354627
56 5 22.4216217145 3.1467298 3.1467298 -1.8039543 0.0000000000 1.3589125417
56 6 25.2573880745 -8.7440133 -8.7440133 -7.2139662 0.0000000000 1.1937552395
57 1 10.0850388199 23.2014120 23.2014120 0.0000000 0.0000000000 0.1213141435
57 2 13.8793007382 5.1716030 5.1716030 0.0000000 0.0000000000 0.5736680890
57 3 16.0498474816 35.5282321 35.5282321 0.0000000 0.0000000000 0.9410245733
57 4 22.3921907593 0.7819366 0.7819366 0.0000000 0.0000000000 1.3196015211
57 5 22.5243434174 -16.6265447 -16.6265447 0.0000000 0.0000000000 1.2729444161
57 6 25.4563161238 -13.1018636 -13.1018636 0.0000000 0.0000000000 1.1895706540
58 1 9.3961496054 31.7697306 31.7697306 -19.6010031 0.0000000000 0.0886630016
58 2 12.8129249070 54.8543604 54.8543604 -74.4144496 0.0000000000 0.5783766614
58 3 15.7756883607 27.2246186 27.2246186 57.8139949 0.0000000000 0.9502141364
58 4 22.4145006948 -1.1902851 -1.1902851 2.7191092 0.0000000000 1.3256645004
58 5 22.9187533392 -16.7438399 -16.7438399 2.2377498 0.0000000000 1.2322594431
58 6 25.7003370877 -12.9324025 -12.9324025 -8.9835173 0.0000000000 1.1479508326
59 1 8.4548171195 36.5819658 36.5819658 -25.2836322 0.0000000000 0.0232054049
59 2 10.5602268134 74.7456696 74.7456696 -93.6433195 0.0000000000 0.4536428613
59 3 15.8190031819 46.0279578 46.0279578 92.6203560 0.0000000000 0.9562245686
59 4 22.5255563306 -5.3407416 -5.3407416 6.3608425 0.0000000000 1.2845529689
59 5 23.1213876543 -4.1244741 -4.1244741 -5.2842574 0.0000000000 1.2486448138
59 6 25.7778064989 -14.6366325 -14.6366325 -27.2232385 0.0000000000 1.0990031824
60 1 7.4944455890 36.1546314 36.1546314 -10.6839161 0.0000000000 -0.0205710602
60 2 8.2180886937 65.7133088 65.7133088 -65.8101055 0.0000000000 0.1582830517
60 3 15.7229938269 64.1214232 64.1214232 103.1205466 0.0000000000 0.9659551643
60 4 22.7237276444 -6.5753271 -6.5753271 5.7194316 0.0000000000 1.2468249495
60 5 23.0316662654 2.3132982 2.3132982 -12.6663841 0.0000000000 1.2430177458
60 6 25.8936994099 -33.7612720 -33.7612720 -38.6869687 0.0000000000 1.0780986816
61 1 7.5344457916 16.5511296 16.5511296 16.5511296 0.0000000000 -0.0850700723
61 2 7.5825048989 14.5538544 14.5538544 14.5538544 0.0000000000 0.0077011278
61 3 17.4213099277 55.9157085 55.9157085 55.9157085 0.0000000000 0.9491516231
61 4 22.7753897443 -4.0610702 -4.0610702 -4.0610702 0.0000000000 1.2560261280
61 5 22.7918845276 -4.7008326 -4.7008326 -4.7008326 0.0000000000 1.2516955135
61 6 25.1845534484 -23.2289015 -23.2289015 -23.2289015 0.0000000000 1.0953571434
62 1 7.9112737009 -4.6298325 -4.6298325 59.0343692 0.0000000000 0.0579715002
62 2 8.2139435631 -22.6363762 -22.6363762 98.6445336 0.0000000000 0.2631658669
62 3 16.4766283783 80.2538810 80.2538810 37.7610504 0.0000000000 0.9501635914
62 4 22.8470738218 -5.3617402 -5.3617402 -5.8779641 0.0000000000 1.2657064249
62 5 22.8876248926 -4.9052124 -4.9052124 4.1102450 0.0000000000 1.2579886375
62 6 25.5329369913 -31.1399347 -31.1399347 -21.7796812 0.0000000000 1.0886243298
63 1 8.7648593065 -10.5068504 -10.5068504 69.6271332 0.0000000000 0.1979074381
63 2 9.9519368753 -21.8239908 -21.8239908 122.8715710 0.0000000000 0.4649410925
63 3 15.2546953073 71.0195423 71.0195423 47.7703656 0.0000000000 0.9285765755
63 4 22.8623186852 -4.4078897 -4.4078897 -10.8196904 0.0000000000 1.2932793135
63 5 22.9785346598 -1.5290657 -1.5290657 -1.5784686 0.0000000000 1.2793152049
63 6 25.9049856379 -26.3142326 -26.3142326 -24.4515258 0.0000000000 1.0854717608
64 1 9.6178632413 -7.1123074 -7.1123074 59.7139352 0.0000000000 0.2410253944
64 2 10.9689057562 30.8028258 30.8028258 79.6392760 0.0000000000 0.4596236735
64 3 15.1181385520 9.7808244 9.7808244 101.0245149 0.0000000000 0.8936523258
64 4 22.8067431525 -2.1335568 -2.1335568 -12.4693837 0.0000000000 1.3291710027
64 5 22.9324839865 1.0731542 1.0731542 -7.0188064 0.0000000000 1.3038464854
64 6 26.0138120826 -14.6690421 -14.6690421 -39.6491903 0.0000000000 1.0877209854
65 1 10.2549124365 -3.6286783 -3.6286783 44.5736472 0.0000000000 0.2222593572
65 2 10.7315829852 39.8452469 39.8452469 46.3678674 0.0000000000 0.2905020125
65 3 16.4744585014 -16.0288077 -16.0288077 120.8847945 0.0000000000 0.8602993810
65 4 22.7193284209 -1.0083740 -1.0083740 -10.1077310 0.0000000000 1.3600875447
65 5 22.7956413461 4.3641580 4.3641580 -8.5068626 0.0000000000 1.3450006452
65 6 25.6928350105 -2.8527795 -2.8527795 -54.6210093 0.0000000000 1.0890793602
66 1 10.6489493806 0.0000000 0.0000000 30.3083919 0.0000000000 0.1618371250
66 2 10.6969347210 0.0000000 0.0000000 29.0890586 0.0000000000 0.1892288990
66 3 17.8044795355 0.0000000 0.0000000 99.4253771 0.0000000000 0.8301485092
66 4 22.6344792146 0.0000000 0.0000000 -7.4873419 0.0000000000 1.3878797316
66 5 22.6572402422 0.0000000 0.0000000 -8.0033349 0.0000000000 1.3798814650
66 6 25.1477648816 0.0000000 0.0000000 -52.2192478 0.0000000000 1.0992217684
67 1 10.8284963244 6.1683850 6.1683850 14.0284348 0.0000000000 0.1686961683
67 2 11.3633593289 -42.3948907 -42.3948907 15.3217159 0.0000000000 0.2396389156
67 3 18.3345216287 25.6247791 25.6247791 56.0446982 0.0000000000 0.8204527687
67 4 22.5582050158 2.1505906 2.1505906 -4.6919095 0.0000000000 1.3662330050
67 5 22.6041477363 0.3600488 0.3600488 -8.9499273 0.0000000000 1.3915801911
67 6 24.8115130054 -9.7474106 -9.7474106 -27.1287117 0.0000000000 1.1395503578
68 1 10.7224864315 10.6363596 10.6363596 0.0000000 0.0000000000 0.1562674494
68 2 12.5074724669 -56.0036277 -56.0036277 0.0000000 0.0000000000 0.4266520266
68 3 17.8959538452 43.6930053 43.6930053 0.0000000 0.0000000000 0.8461963619
68 4 22.4214126053 8.2608070 8.2608070 0.0000000 0.0000000000 1.3187304651
68 5 22.4808867492 3.0638347 3.0638347 0.0000000 0.0000000000 1.3745937993
68 6 24.9693551236 -14.4495125 -14.4495125 0.0000000 0.0000000000 1.1753355751
69 1 10.3784236591 16.8534156 16.8534156 -14.2401352 0.0000000000 0.1555384201
69 2 13.3388577758 -31.9004839 -31.9004839 -30.6810630 0.0000000000 0.5491088676
69 3 16.8293570498 38.1538089 38.1538089 -20.9779828 0.0000000000 0.8863289751
69 4 22.4149482120 -0.1702325 -0.1702325 14.0071686 0.0000000000 1.3157506883
69 5 22.4487450125 1.7940686 1.7940686 5.1399134 0.0000000000 1.3207760013
69 6 25.2517381542 -8.7107590 -8.7107590 6.6444550 0.0000000000 1.1753336711
70 1 9.7193278964 26.3980670 26.3980670 -28.2901977 0.0000000000 0.1290714419
70 2 12.7586314467 27.2911859 27.2911859 -92.0476819 0.0000000000 0.5516324727
70 3 16.4893796717 -3.8756181 -3.8756181 26.0874766 0.0000000000 0.9193328087
70 4 22.4421647277 0.9099759 0.9099759 4.2823194 0.0000000000 1.3312581780
70 5 22.7103457277 -8.7328936 -8.7328936 15.3113395 0.0000000000 1.2526283557
70 6 25.4267874620 -5.4191169 -5.4191169 -3.2033967 0.0000000000 1.1562450363
71 1 8.8026647300 30.1830192 30.1830192 -33.0051443 0.0000000000 0.0459601748
71 2 10.8131211416 52.2478932 52.2478932 -110.6253016 0.0000000000 0.4025188735
71 3 17.0865958172 -2.7747021 -2.7747021 58.4986106 0.0000000000 0.9420542684
71 4 22.5091759672 -2.2386893 -2.2386893 6.5883511 0.0000000000 1.2990227253
71 5 22.9547248448 -5.4853358 -5.4853358 -0.8089862 0.0000000000 1.2449173899
71 6 25.3601913140 -0.9023333 -0.9023333 -21.5183953 0.0000000000 1.1265868789
72 1 7.9537372278 25.0347226 25.0347226 -17.0254269 0.0000000000 -0.0479957954
72 2 8.7182580370 50.8388381 50.8388381 -78.7428380 0.0000000000 0.0986617292
72 3 17.5613214168 23.6827921 23.6827921 69.7820789 0.0000000000 0.9458784092
72 4 22.6499657107 -5.2063286 -5.2063286 4.4729138 0.0000000000 1.2674983617
72 5 22.9015869451 0.4711048 0.4711048 -14.9144917 0.0000000000 1.2555497271
72 6 25.1457690092 -6.9311480 -6.9311480 -27.9729357 0.0000000000 1.1022894300
73 1 7.8138099779 -0.0000000 -0.0000000 -0.0000000 0.0000000000 -0.0772427403
73 2 7.8138099779 -0.0000000 -0.0000000 -0.0000000 0.0000000000 -0.0276359443
73 3 18.3285000252 -0.0000000 -0.0000000 -0.0000000 0.0000000000 0.9436460225
73 4 22.6936144846 0.0000000 0.0000000 0.0000000 0.0000000000 1.2628023028
73 5 22.6936144846 -0.0000000 -0.0000000 -0.0000000 0.0000000000 1.2584380751
73 6 24.8478846482 0.0000000 0.0000000 0.0000000 0.0000000000 1.1030721236
74 1 8.1599371220 -16.9135215 -16.9135215 31.4317420 0.0000000000 0.0012420365
74 2 8.6516816307 -30.4709176 -30.4709176 91.5738991 0.0000000000 0.2524425403
74 3 17.8628630040 36.8481505 36.8481505 -12.3428733 0.0000000000 0.9431243970
74 4 22.6688012642 -1.9618205 -1.9618205 -8.1276439 0.0000000000 1.2806260434
74 5 22.8363689756 -5.5704972 -5.5704972 8.9754373 0.0000000000 1.2527427974
74 6 25.0265930210 -12.4636619 -12.4636619 6.7359079 0.0000000000 1.1140380071
75 1 9.0011162929 -23.9272604 -23.9272604 43.8622921 0.0000000000 0.1212161456
75 2 10.5429085108 -38.8294115 -38.8294115 119.6975153 0.0000000000 0.4829708799
75 3 16.7999585448 52.3599548 52.3599548 -2.2144852 0.0000000000 0.9268950876
75 4 22.6207682500 -4.1026745 -4.1026745 -12.8150449 0.0000000000 1.3120880942
75 5 22.9422628953 -0.4150735 -0.4150735 -3.5077356 0.0000000000 1.2590176412
75 6 25.3669605945 -13.9085858 -13.9085858 0.5510745 0.0000000000 1.1303551253
76 1 9.8691434187 -18.1618149 -18.1618149 37.6815907 0.0000000000 0.1778263865
76 2 12.1374413495 -0.1261454 -0.1261454 86.4016539 0.0000000000 0.5372911727
76 3 16.1450218090 17.8764198 17.8764198 41.1043211 0.0000000000 0.8968891174
76 4 22.5816242659 -4.6522816 -4.6522816 -12.3326437 0.0000000000 1.3389087837
76 5 22.8223972858 0.1196325 0.1196325 -15.8909578 0.0000000000 1.2872471195
76 6 25.5050364198 -6.7748909 -6.7748909 -17.0103464 0.0000000000 1.1448774162
77 1 10.4744858336 -10.5156483 -10.5156483 25.2291439 0.0000000000 0.1754714671
77 2 12.1309906887 50.3350538 50.3350538 36.7757218 0.0000000000 0.4345875165
77 3 17.0140281625 -29.8602081 -29.8602081 77.7530115 0.0000000000 0.8591653024
77 4 22.5595158882 -3.6787647 -3.6787647 -8.6531421 0.0000000000 1.3404855337
77 5 22.6824647304 -3.4149132 -3.4149132 -17.5156580 0.0000000000 1.3442796323
77 6 25.2858427083 4.7176475 4.7176475 -29.1143689 0.0000000000 1.1520500663
78 1 10.8388509984 -6.1532613 -6.1532613 13.3964050 0.0000000000 0.1674129245
78 2 11.3613229286 42.4144641 42.4144641 15.5992438 0.0000000000 0.2388825456
78 3 18.3505779489 -25.5046720 -25.5046720 54.5751793 0.0000000000 0.8211755691
78 4 22.5544882506 -2.2511054 -2.2511054 -4.3826356 0.0000000000 1.3654708852
78 5 22.5937734075 -0.7688220 -0.7688220 -8.4196007 0.0000000000 1.3918564131
78 6 24.8088822708 10.1298546 10.1298546 -26.7050434 0.0000000000 1.1391673385
79 1 10.9760065440 0.0000000 0.0000000 -1.4013457 0.0000000000 0.1410099902
79 2 10.9760065440 0.0000000 0.0000000 1.4013457 0.0000000000 0.1704731964
79 3 18.9139195396 0.0000000 0.0000000 -0.0000000 0.0000000000 0.8123154274
79 4 22.5563641190 0.0000000 0.0000000 -0.6818998 0.0000000000 1.4009314548
79 5 22.5563641190 0.0000000 0.0000000 0.6818998 0.0000000000 1.3909885909
79 6 24.5321458237 0.0000000 0.0000000 0.0000000 0.0000000000 1.1166059652
80 1 10.8388509984 6.1532613 6.1532613 -13.3964050 0.0000000000 0.1852532718
80 2 11.3613229286 -42.4144641 -42.4144641 -15.5992438 0.0000000000 0.2550447132
80 3 18.3505779489 25.5046720 25.5046720 -54.5751793 0.0000000000 0.8412976167
80 4 22.5544882506 2.2511054 2.2511054 4.3826356 0.0000000000 1.3726348542
80 5 22.5937734075 0.7688220 0.7688220 8.4196007 0.0000000000 1.3676743559
80 6 24.8088822708 -10.1298546 -10.1298546 26.7050434 0.0000000000 1.1148905384
81 1 10.4744858336 10.5156483 10.5156483 -25.2291439 0.0000000000 0.2013737085
81 2 12.1309906887 -50.3350538 -50.3350538 -36.7757218 0.0000000000 0.4457409285
81 3 17.0140281625 29.8602081 29.8602081 -77.7530115 0.0000000000 0.8782747180
81 4 22.5595158882 3.6787647 3.6787647 8.6531421 0.0000000000 1.3530755270
81 5 22.6824647304 3.4149132 3.4149132 17.5156580 0.0000000000 1.3140726796
81 6 25.2858427083 -4.7176475 -4.7176475 29.1143689 0.0000000000 1.1169831596
82 1 9.8691434187 18.1618149 18.1618149 -37.6815907 0.0000000000 0.1882183146
82 2 12.1374413495 0.1261454 0.1261454 -86.4016539 0.0000000000 0.5117473667
82 3 16.1450218090 -17.8764198 -17.8764198 -41.1043211 0.0000000000 0.9128497517
82 4 22.5816242659 4.6522816 4.6522816 12.3326437 0.0000000000 1.3217318904
82 5 22.8223972858 -0.1196325 -0.1196325 15.8909578 0.0000000000 1.2852914490
82 6 25.5050364198 6.7748909 6.7748909 17.0103464 0.0000000000 1.1107209024
83 1 9.0011162929 23.9272604 23.9272604 -43.8622921 0.0000000000 0.0977662798
83 2 10.5429085108 38.8294115 38.8294115 -119.6975153 0.0000000000 0.3837094588
83 3 16.7999585448 -52.3599548 -52.3599548 2.2144852 0.0000000000 0.9381819764
83 4 22.6207682500 4.1026745 4.1026745 12.8150449 0.0000000000 1.2897588292
83 5 22.9422628953 0.4150735 0.4150735 3.5077356 0.0000000000 1.2635497458
83 6 25.3669605945 13.9085858 13.9085858 -0.5510745 0.0000000000 1.1049838032
84 1 8.1599371220 16.9135215 16.9135215 -31.4317420 0.0000000000 -0.0474155160
84 2 8.6516816307 30.4709176 30.4709176 -91.5738991 0.0000000000 0.0970439063
84 3 17.8628630040 -36.8481505 -36.8481505 12.3428733 0.0000000000 0.9454467914
84 4 22.6688012642 1.9618205 1.9618205 8.1276439 0.0000000000 1.2672831469
84 5 22.8363689756 5.5704972 5.5704972 -8.9754373 0.0000000000 1.2552353340
84 6 25.0265930210 12.4636619 12.4636619 -6.7359079 0.0000000000 1.1030868583
85 1 7.5344457916 -16.5511296 -16.5511296 -16.5511296 0.0000000000 -0.0169667324
85 2 7.5825048989 -14.5538544 -14.5538544 -14.5538544 0.0000000000 -0.0274643225
85 3 17.4213099277 -55.9157085 -55.9157085 -55.9157085 0.0000000000 0.9573638040
85 4 22.7753897443 4.0610702 4.0610702 4.0610702 0.0000000000 1.2494324891
85 5 22.7918845276 4.7008326 4.7008326 4.7008326 0.0000000000 1.2454804526
85 6 25.1845534484 23.2289015 23.2289015 23.2289015 0.0000000000 1.0875766330
86 1 7.9537372278 -25.0347226 -25.0347226 17.0254269 0.0000000000 -0.0124983167
86 2 8.7182580370 -50.8388381 -50.8388381 78.7428380 0.0000000000 0.2889148661
86 3 17.5613214168 -23.6827921 -23.6827921 -69.7820789 0.0000000000 0.9498076698
86 4 22.6499657107 5.2063286 5.2063286 -4.4729138 0.0000000000 1.2743813709
86 5 22.9015869451 -0.4711048 -0.4711048 14.9144917 0.0000000000 1.2513757187
86 6 25.1457690092 6.9311480 6.9311480 27.9729357 0.0000000000 1.1012414908
87 1 8.8026647300 -30.1830192 -30.1830192 33.0051443 0.0000000000 0.0668510349
87 2 10.8131211416 -52.2478932 -52.2478932 110.6253016 0.0000000000 0.5154731225
87 3 17.0865958172 2.7747021 2.7747021 -58.4986106 0.0000000000 0.9427884832
87 4 22.5091759672 2.2386893 2.2386893 -6.5883511 0.0000000000 1.3131565907
87 5 22.9547248448 5.4853358 5.4853358 0.8089862 0.0000000000 1.2373616741
87 6 25.3601913140 0.9023333 0.9023333 21.5183953 0.0000000000 1.1392555028
88 1 9.7193278964 -26.3980670 -26.3980670 28.2901977 0.0000000000 0.1285199945
88 2 12.7586314467 -27.2911859 -27.2911859 92.0476819 0.0000000000 0.5806339538
88 3 16.4893796717 3.8756181 3.8756181 -26.0874766 0.0000000000 0.9220401905
88 4 22.4421647277 -0.9099759 -0.9099759 -4.2823194 0.0000000000 1.3343037206
88 5 22.7103457277 8.7328936 8.7328936 -15.3113395 0.0000000000 1.2552914987
88 6 25.4267874620 5.4191169 5.4191169 3.2033967 0.0000000000 1.1779407849
89 1 10.3784236591 -16.8534156 -16.8534156 14.2401352 0.0000000000 0.1438416650
89 2 13.3388577758 31.9004839 31.9004839 30.6810630 0.0000000000 0.5528226818
89 3 16.8293570498 -38.1538089 -38.1538089 20.9779828 0.0000000000 0.8783428377
89 4 22.4149482120 0.1702325 0.1702325 -14.0071686 0.0000000000 1.2827312721
89 5 22.4487450125 -1.7940686 -1.7940686 -5.1399134 0.0000000000 1.3576010222
89 6 25.2517381542 8.7107590 8.7107590 -6.6444550 0.0000000000 1.1940393175
90 1 10.7224864315 -10.6363596 -10.6363596 0.0000000 0.0000000000 0.1526099238
90 2 12.5074724669 56.0036277 56.0036277 0.0000000 0.0000000000 0.4267120081
90 3 17.8959538452 -43.6930053 -43.6930053 0.0000000 0.0000000000 0.8454817677
90 4 22.4214126053 -8.2608070 -8.2608070 0.0000000 0.0000000000 1.3188313473
90 5 22.4808867492 -3.0638347 -3.0638347 0.0000000 0.0000000000 1.3750268929
90 6 24.9693551236 14.4495125 14.4495125 0.0000000 0.0000000000 1.1753579244
91 1 10.8284963244 -6.1683850 -6.1683850 -14.0284348 0.0000000000 0.1873558029
91 2 11.3633593289 42.3948907 42.3948907 -15.3217159 0.0000000000 0.2556344882
91 3 18.3345216287 -25.6247791 -25.6247791 -56.0446982 0.0000000000 0.8383074324
91 4 22.5582050158 -2.1505906 -2.1505906 4.6919095 0.0000000000 1.3695785724
91 5 22.6041477363 -0.3600488 -0.3600488 8.9499273 0.0000000000 1.3708775573
91 6 24.8115130054 9.7474106 9.7474106 27.1287117 0.0000000000 1.1168353892
92 1 10.6489493806 0.0000000 0.0000000 -30.3083919 0.0000000000 0.1993207237
92 2 10.6969347210 0.0000000 0.0000000 -29.0890586 0.0000000000 0.2266878754
92 3 17.8044795355 0.0000000 0.0000000 -99.4253771 0.0000000000 0.8547725431
92 4 22.6344792146 0.0000000 0.0000000 7.4873419 0.0000000000 1.3630968137
92 5 22.6572402422 0.0000000 0.0000000 8.0033349 0.0000000000 1.3591794846
92 6 25.1477648816 0.0000000 0.0000000 52.2192478 0.0000000000 1.0772686359
93 1 10.2549124365 3.6286783 3.6286783 -44.5736472 0.0000000000 0.2693822886
93 2 10.7315829852 -39.8452469 -39.8452469 -46.3678674 0.0000000000 0.3310904025
93 3 16.4744585014 16.0288077 16.0288077 -120.8847945 0.0000000000 0.8798418358
93 4 22.7193284209 1.0083740 1.0083740 10.1077310 0.0000000000 1.3337285687
93 5 22.7956413461 -4.3641580 -4.3641580 8.5068626 0.0000000000 1.3196217855
93 6 25.6928350105 2.8527795 2.8527795 54.6210093 0.0000000000 1.0685366323
94 1 9.6178632413 7.1123074 7.1123074 -59.7139352 0.0000000000 0.2752297778
94 2 10.9689057562 -30.8028258 -30.8028258 -79.6392760 0.0000000000 0.4634975004
94 3 15.1181385520 -9.7808244 -9.7808244 -101.0245149 0.0000000000 0.9147241959
94 4 22.8067431525 2.1335568 2.1335568 12.4693837 0.0000000000 1.2958363237
94 5 22.9324839865 -1.0731542 -1.0731542 7.0188064 0.0000000000 1.2873689311
94 6 26.0138120826 14.6690421 14.6690421 39.6491903 0.0000000000 1.0673793078
95 1 8.7648593065 10.5068504 10.5068504 -69.6271332 0.0000000000 0.1819247988
95 2 9.9519368753 21.8239908 21.8239908 -122.8715710 0.0000000000 0.3974233355
95 3 15.2546953073 -71.0195423 -71.0195423 -47.7703656 0.0000000000 0.9547841541
95 4 22.8623186852 4.4078897 4.4078897 10.8196904 0.0000000000 1.2645787977
95 5 22.9785346598 1.5290657 1.5290657 1.5784686 0.0000000000 1.2607094871
95 6 25.9049856379 26.3142326 26.3142326 24.4515258 0.0000000000 1.0689834290
96 1 7.9112737009 4.6298325 4.6298325 -59.0343692 0.0000000000 -0.0212363418
96 2 8.2139435631 22.6363762 22.6363762 -98.6445336 0.0000000000 0.1576736783
96 3 16.4766283783 -80.2538810 -80.2538810 -37.7610504 0.0000000000 0.9696035579
96 4 22.8470738218 5.3617402 5.3617402 5.8779641 0.0000000000 1.2466107218
96 5 22.8876248926 4.9052124 4.9052124 -4.1102450 0.0000000000 1.2421736662
96 6 25.5329369913 31.1399347 31.1399347 21.7796812 0.0000000000 1.0775530693
97 1 6.9687835656 -25.5122838 -25.5122838 -25.5122838 0.0000000000 0.0784432765
